topology,alpha,seed,spectral_gap,round,avg_acc,worst_acc
line,0.5,0,0.0326289891365642,42,0.87249,0.8448
line,0.5,0,0.0326289891365642,43,0.87476,0.8497
line,0.5,0,0.0326289891365642,44,0.87518,0.8502
line,0.5,0,0.0326289891365642,45,0.8740600000000001,0.8472
line,0.5,0,0.0326289891365642,46,0.8793200000000001,0.8528
line,0.5,0,0.0326289891365642,47,0.87309,0.8459
line,0.5,0,0.0326289891365642,48,0.8744,0.8472
line,0.5,0,0.0326289891365642,49,0.8767099999999999,0.852
line,0.5,0,0.0326289891365642,50,0.87522,0.8506
line,0.5,1,0.0326289891365642,1,0.61476,0.5042
line,0.5,1,0.0326289891365642,2,0.75862,0.7027
line,0.5,1,0.0326289891365642,3,0.7847999999999999,0.7397
line,0.5,1,0.0326289891365642,4,0.80352,0.7644
line,0.5,1,0.0326289891365642,5,0.8185800000000001,0.7592
line,0.5,1,0.0326289891365642,6,0.8305199999999999,0.7782
line,0.5,1,0.0326289891365642,7,0.83661,0.8015
line,0.5,1,0.0326289891365642,8,0.8373200000000001,0.7812
line,0.5,1,0.0326289891365642,9,0.8465300000000001,0.8121
line,0.5,1,0.0326289891365642,10,0.84704,0.8108
line,0.5,1,0.0326289891365642,11,0.85372,0.8129
line,0.5,1,0.0326289891365642,12,0.8511900000000001,0.8087
line,0.5,1,0.0326289891365642,13,0.85383,0.8088
line,0.5,1,0.0326289891365642,14,0.8591,0.8199
line,0.5,1,0.0326289891365642,15,0.86337,0.8203
line,0.5,1,0.0326289891365642,16,0.8630699999999999,0.8236
line,0.5,1,0.0326289891365642,17,0.8636700000000002,0.8343
line,0.5,1,0.0326289891365642,18,0.8700699999999999,0.8351
line,0.5,1,0.0326289891365642,19,0.86812,0.8278
line,0.5,1,0.0326289891365642,20,0.8667,0.8309
line,0.5,1,0.0326289891365642,21,0.8690300000000001,0.8336
line,0.5,1,0.0326289891365642,22,0.86821,0.8259
line,0.5,1,0.0326289891365642,23,0.87361,0.8414
line,0.5,1,0.0326289891365642,24,0.87096,0.8339
line,0.5,1,0.0326289891365642,25,0.86893,0.8375
line,0.5,1,0.0326289891365642,26,0.8693899999999999,0.8339
line,0.5,1,0.0326289891365642,27,0.8706099999999999,0.8367
line,0.5,1,0.0326289891365642,28,0.87173,0.8387
line,0.5,1,0.0326289891365642,29,0.8716200000000001,0.8277
line,0.5,1,0.0326289891365642,30,0.87523,0.8401
line,0.5,1,0.0326289891365642,31,0.8737,0.8359
line,0.5,1,0.0326289891365642,32,0.87439,0.8448
line,0.5,1,0.0326289891365642,33,0.87626,0.8464
line,0.5,1,0.0326289891365642,34,0.87798,0.8423
line,0.5,1,0.0326289891365642,35,0.8749499999999999,0.8404
line,0.5,1,0.0326289891365642,36,0.87515,0.8473
line,0.5,1,0.0326289891365642,37,0.87554,0.8345
line,0.5,1,0.0326289891365642,38,0.8744099999999999,0.839
line,0.5,1,0.0326289891365642,39,0.87994,0.8523
line,0.5,1,0.0326289891365642,40,0.8758800000000001,0.8368
line,0.5,1,0.0326289891365642,41,0.8774000000000001,0.8386
line,0.5,1,0.0326289891365642,42,0.87816,0.8389
line,0.5,1,0.0326289891365642,43,0.87773,0.8514
line,0.5,1,0.0326289891365642,44,0.88277,0.8582
line,0.5,1,0.0326289891365642,45,0.87636,0.8407
line,0.5,1,0.0326289891365642,46,0.8795400000000001,0.8453
line,0.5,1,0.0326289891365642,47,0.87768,0.8411
line,0.5,1,0.0326289891365642,48,0.87994,0.851
line,0.5,1,0.0326289891365642,49,0.87798,0.8509
line,0.5,1,0.0326289891365642,50,0.8812599999999999,0.8585
line,0.5,2,0.0326289891365642,1,0.56647,0.4683
line,0.5,2,0.0326289891365642,2,0.7076100000000001,0.6184
line,0.5,2,0.0326289891365642,3,0.74471,0.6647
line,0.5,2,0.0326289891365642,4,0.77068,0.6947
line,0.5,2,0.0326289891365642,5,0.78854,0.7024
line,0.5,2,0.0326289891365642,6,0.8164899999999999,0.7581
line,0.5,2,0.0326289891365642,7,0.8258300000000001,0.7872
line,0.5,2,0.0326289891365642,8,0.8309200000000001,0.7895
line,0.5,2,0.0326289891365642,9,0.84683,0.8247
line,0.5,2,0.0326289891365642,10,0.8439399999999999,0.807
line,0.5,2,0.0326289891365642,11,0.8561799999999999,0.8205
line,0.5,2,0.0326289891365642,12,0.85145,0.8294
line,0.5,2,0.0326289891365642,13,0.86094,0.8253
line,0.5,2,0.0326289891365642,14,0.8654999999999999,0.8455
line,0.5,2,0.0326289891365642,15,0.86338,0.8438
line,0.5,2,0.0326289891365642,16,0.86883,0.8494
line,0.5,2,0.0326289891365642,17,0.87389,0.8559
line,0.5,2,0.0326289891365642,18,0.86807,0.8283
line,0.5,2,0.0326289891365642,19,0.87836,0.8668
line,0.5,2,0.0326289891365642,20,0.87571,0.8616
line,0.5,2,0.0326289891365642,21,0.87356,0.8494
line,0.5,2,0.0326289891365642,22,0.87553,0.855
line,0.5,2,0.0326289891365642,23,0.87647,0.8636
line,0.5,2,0.0326289891365642,24,0.87721,0.864
line,0.5,2,0.0326289891365642,25,0.88011,0.8611
line,0.5,2,0.0326289891365642,26,0.88308,0.8715
line,0.5,2,0.0326289891365642,27,0.8792500000000001,0.8622
line,0.5,2,0.0326289891365642,28,0.8820399999999999,0.8627
line,0.5,2,0.0326289891365642,29,0.88282,0.8698
line,0.5,2,0.0326289891365642,30,0.8821200000000001,0.8688
line,0.5,2,0.0326289891365642,31,0.88238,0.8663
line,0.5,2,0.0326289891365642,32,0.8821300000000001,0.8599
line,0.5,2,0.0326289891365642,33,0.88314,0.8657
line,0.5,2,0.0326289891365642,34,0.88378,0.8658
line,0.5,2,0.0326289891365642,35,0.88582,0.8716
line,0.5,2,0.0326289891365642,36,0.8871,0.8714
line,0.5,2,0.0326289891365642,37,0.8827999999999999,0.8622
line,0.5,2,0.0326289891365642,38,0.8822300000000001,0.8645
line,0.5,2,0.0326289891365642,39,0.8840999999999999,0.8616
line,0.5,2,0.0326289891365642,40,0.8855299999999999,0.8718
line,0.5,2,0.0326289891365642,41,0.88788,0.8677
line,0.5,2,0.0326289891365642,42,0.8830899999999999,0.8641
line,0.5,2,0.0326289891365642,43,0.88622,0.8675
line,0.5,2,0.0326289891365642,44,0.8853,0.8716
line,0.5,2,0.0326289891365642,45,0.88763,0.8708
