topology,alpha,seed,spectral_gap,round,avg_acc,worst_acc
line,0.5,2,0.0326289891365642,45,0.8855600000000001,0.8689
line,0.5,2,0.0326289891365642,50,0.8846399999999999,0.8644
line,0.5,3,0.0326289891365642,5,0.81913,0.7948
line,0.5,3,0.0326289891365642,10,0.85869,0.8462
line,0.5,3,0.0326289891365642,15,0.8683,0.8516
line,0.5,3,0.0326289891365642,20,0.8733000000000001,0.8597
line,0.5,3,0.0326289891365642,25,0.88003,0.8588
line,0.5,3,0.0326289891365642,30,0.8821999999999999,0.865
line,0.5,3,0.0326289891365642,35,0.88194,0.8658
line,0.5,3,0.0326289891365642,40,0.885,0.8653
line,0.5,3,0.0326289891365642,45,0.88376,0.8568
line,0.5,3,0.0326289891365642,50,0.88377,0.8647
line,0.5,4,0.0326289891365642,5,0.78213,0.6677
line,0.5,4,0.0326289891365642,10,0.8345,0.7506
line,0.5,4,0.0326289891365642,15,0.8573999999999999,0.7948
line,0.5,4,0.0326289891365642,20,0.8634499999999999,0.7784
line,0.5,4,0.0326289891365642,25,0.8675599999999999,0.7913
line,0.5,4,0.0326289891365642,30,0.8702500000000001,0.7983
line,0.5,4,0.0326289891365642,35,0.8756,0.8082
line,0.5,4,0.0326289891365642,40,0.8700300000000001,0.8061
line,0.5,4,0.0326289891365642,45,0.8720100000000001,0.7959
line,0.5,4,0.0326289891365642,50,0.8758000000000001,0.8152
line,0.5,5,0.0326289891365642,5,0.80358,0.7597
line,0.5,5,0.0326289891365642,10,0.85068,0.8186
line,0.5,5,0.0326289891365642,15,0.8627,0.8374
line,0.5,5,0.0326289891365642,20,0.86826,0.84
line,0.5,5,0.0326289891365642,25,0.8722099999999999,0.8472
line,0.5,5,0.0326289891365642,30,0.87421,0.8468
line,0.5,5,0.0326289891365642,35,0.8769199999999999,0.8499
line,0.5,5,0.0326289891365642,40,0.87974,0.8424
line,0.5,5,0.0326289891365642,45,0.8788,0.8495
line,0.5,5,0.0326289891365642,50,0.8785299999999999,0.8366
line,0.5,6,0.0326289891365642,5,0.80752,0.743
line,0.5,6,0.0326289891365642,10,0.8520300000000001,0.7811
line,0.5,6,0.0326289891365642,15,0.8596,0.8019
line,0.5,6,0.0326289891365642,20,0.87231,0.8077
line,0.5,6,0.0326289891365642,25,0.87767,0.8284
line,0.5,6,0.0326289891365642,30,0.8828099999999999,0.8384
line,0.5,6,0.0326289891365642,35,0.88028,0.8364
line,0.5,6,0.0326289891365642,40,0.8849199999999999,0.8547
line,0.5,6,0.0326289891365642,45,0.88444,0.8355
line,0.5,6,0.0326289891365642,50,0.8870699999999999,0.8527
line,0.5,7,0.0326289891365642,5,0.77317,0.732
line,0.5,7,0.0326289891365642,10,0.8154999999999999,0.759
line,0.5,7,0.0326289891365642,15,0.84425,0.7993
line,0.5,7,0.0326289891365642,20,0.8503499999999999,0.8119
line,0.5,7,0.0326289891365642,25,0.85716,0.8122
line,0.5,7,0.0326289891365642,30,0.86593,0.8198
line,0.5,7,0.0326289891365642,35,0.86889,0.822
line,0.5,7,0.0326289891365642,40,0.8687799999999999,0.8245
line,0.5,7,0.0326289891365642,45,0.86506,0.8485
line,0.5,7,0.0326289891365642,50,0.86958,0.8324
line,0.5,8,0.0326289891365642,5,0.84971,0.8299
line,0.5,8,0.0326289891365642,10,0.87026,0.8461
line,0.5,8,0.0326289891365642,15,0.88343,0.8698
line,0.5,8,0.0326289891365642,20,0.8868499999999999,0.8573
line,0.5,8,0.0326289891365642,25,0.89236,0.8725
line,0.5,8,0.0326289891365642,30,0.8938600000000001,0.8815
line,0.5,8,0.0326289891365642,35,0.8939999999999999,0.8738
line,0.5,8,0.0326289891365642,40,0.89857,0.8901
line,0.5,8,0.0326289891365642,45,0.8978300000000001,0.8826
line,0.5,8,0.0326289891365642,50,0.89718,0.8829
line,0.5,9,0.0326289891365642,5,0.7954100000000001,0.7517
line,0.5,9,0.0326289891365642,10,0.83431,0.7953
line,0.5,9,0.0326289891365642,15,0.8565900000000001,0.8134
line,0.5,9,0.0326289891365642,20,0.8627800000000001,0.8268
line,0.5,9,0.0326289891365642,25,0.87013,0.8438
line,0.5,9,0.0326289891365642,30,0.8722300000000001,0.8499
line,0.5,9,0.0326289891365642,35,0.8766700000000001,0.8609
line,0.5,9,0.0326289891365642,40,0.8796799999999999,0.8602
line,0.5,9,0.0326289891365642,45,0.88049,0.8557
line,0.5,9,0.0326289891365642,50,0.87407,0.8468
line,0.1,0,0.0326289891365642,5,0.50855,0.4114
line,0.1,0,0.0326289891365642,10,0.5612600000000001,0.4457
line,0.1,0,0.0326289891365642,15,0.5872200000000001,0.478
line,0.1,0,0.0326289891365642,20,0.60041,0.4746
line,0.1,0,0.0326289891365642,25,0.61622,0.4804
line,0.1,0,0.0326289891365642,30,0.63572,0.5003
line,0.1,0,0.0326289891365642,35,0.64216,0.508
line,0.1,0,0.0326289891365642,40,0.65317,0.5247
line,0.1,0,0.0326289891365642,45,0.66247,0.5318
line,0.1,0,0.0326289891365642,50,0.66649,0.5351
line,0.1,1,0.0326289891365642,5,0.57722,0.4051
line,0.1,1,0.0326289891365642,10,0.6450199999999999,0.4237
line,0.1,1,0.0326289891365642,15,0.66737,0.4398
line,0.1,1,0.0326289891365642,20,0.69462,0.4735
line,0.1,1,0.0326289891365642,25,0.70891,0.5095
line,0.1,1,0.0326289891365642,30,0.7194200000000001,0.4942
line,0.1,1,0.0326289891365642,35,0.72459,0.5369
line,0.1,1,0.0326289891365642,40,0.74031,0.5801
line,0.1,1,0.0326289891365642,45,0.74563,0.5724
line,0.1,1,0.0326289891365642,50,0.75232,0.5948
line,0.1,2,0.0326289891365642,5,0.53366,0.4182
line,0.1,2,0.0326289891365642,10,0.61065,0.4632
line,0.1,2,0.0326289891365642,15,0.62806,0.4727
line,0.1,2,0.0326289891365642,20,0.64338,0.4898
line,0.1,2,0.0326289891365642,25,0.65496,0.5005
line,0.1,2,0.0326289891365642,30,0.6609,0.5184
line,0.1,2,0.0326289891365642,35,0.66866,0.4837
line,0.1,2,0.0326289891365642,40,0.67406,0.5169
line,0.1,2,0.0326289891365642,45,0.68719,0.5316
line,0.1,2,0.0326289891365642,50,0.68189,0.5229
line,0.1,3,0.0326289891365642,5,0.4971,0.4092
line,0.1,3,0.0326289891365642,10,0.55106,0.4364
line,0.1,3,0.0326289891365642,15,0.5679000000000001,0.4308
line,0.1,3,0.0326289891365642,20,0.5931599999999999,0.4465
line,0.1,3,0.0326289891365642,25,0.59131,0.4839
line,0.1,3,0.0326289891365642,30,0.61182,0.4805
line,0.1,3,0.0326289891365642,35,0.63019,0.4854
line,0.1,3,0.0326289891365642,40,0.61687,0.4894
line,0.1,3,0.0326289891365642,45,0.64003,0.4871
line,0.1,3,0.0326289891365642,50,0.64083,0.4764
line,0.1,4,0.0326289891365642,5,0.5071,0.3439
line,0.1,4,0.0326289891365642,10,0.5678799999999999,0.3557
line,0.1,4,0.0326289891365642,15,0.6120599999999999,0.4151
line,0.1,4,0.0326289891365642,20,0.6413599999999999,0.4041
line,0.1,4,0.0326289891365642,25,0.66108,0.4201
line,0.1,4,0.0326289891365642,30,0.66284,0.4293
line,0.1,4,0.0326289891365642,35,0.67473,0.4622
line,0.1,4,0.0326289891365642,40,0.6825300000000001,0.4973
line,0.1,4,0.0326289891365642,45,0.7042900000000001,0.5474
line,0.1,4,0.0326289891365642,50,0.71052,0.5313
line,0.1,5,0.0326289891365642,5,0.49291999999999997,0.3171
line,0.1,5,0.0326289891365642,10,0.58549,0.3849
line,0.1,5,0.0326289891365642,15,0.63068,0.4038
line,0.1,5,0.0326289891365642,20,0.6618700000000001,0.4544
line,0.1,5,0.0326289891365642,25,0.67555,0.4842
line,0.1,5,0.0326289891365642,30,0.69599,0.5252
line,0.1,5,0.0326289891365642,35,0.70546,0.4792
line,0.1,5,0.0326289891365642,40,0.70793,0.5038
line,0.1,5,0.0326289891365642,45,0.72387,0.5178
line,0.1,5,0.0326289891365642,50,0.73909,0.585
line,0.1,6,0.0326289891365642,5,0.63079,0.3985
line,0.1,6,0.0326289891365642,10,0.68347,0.4701
line,0.1,6,0.0326289891365642,15,0.69804,0.4867
line,0.1,6,0.0326289891365642,20,0.72238,0.5225
line,0.1,6,0.0326289891365642,25,0.72854,0.5355
line,0.1,6,0.0326289891365642,30,0.7455700000000001,0.5547
line,0.1,6,0.0326289891365642,35,0.7515400000000001,0.5258
line,0.1,6,0.0326289891365642,40,0.7571399999999999,0.5484
line,0.1,6,0.0326289891365642,45,0.7641,0.5619
line,0.1,6,0.0326289891365642,50,0.77168,0.5739
line,0.1,7,0.0326289891365642,5,0.48544,0.2671
line,0.1,7,0.0326289891365642,10,0.53781,0.2762
line,0.1,7,0.0326289891365642,15,0.5670200000000001,0.2778
line,0.1,7,0.0326289891365642,20,0.58611,0.2848
line,0.1,7,0.0326289891365642,25,0.61653,0.3464
line,0.1,7,0.0326289891365642,30,0.6306700000000001,0.4409
line,0.1,7,0.0326289891365642,35,0.63607,0.4792
line,0.1,7,0.0326289891365642,40,0.65018,0.4222
line,0.1,7,0.0326289891365642,45,0.6535,0.4408
line,0.1,7,0.0326289891365642,50,0.67646,0.5137
line,0.1,8,0.0326289891365642,5,0.58719,0.3506
line,0.1,8,0.0326289891365642,10,0.6561600000000001,0.384
line,0.1,8,0.0326289891365642,15,0.67212,0.3905
line,0.1,8,0.0326289891365642,20,0.6885,0.3928
line,0.1,8,0.0326289891365642,25,0.68975,0.39
line,0.1,8,0.0326289891365642,30,0.71535,0.4602
line,0.1,8,0.0326289891365642,35,0.71966,0.4942
line,0.1,8,0.0326289891365642,40,0.73213,0.5866
line,0.1,8,0.0326289891365642,45,0.74322,0.5929
line,0.1,8,0.0326289891365642,50,0.7461599999999999,0.6026
line,0.1,9,0.0326289891365642,5,0.50213,0.3408
line,0.1,9,0.0326289891365642,10,0.54564,0.3845
line,0.1,9,0.0326289891365642,15,0.62829,0.4554
line,0.1,9,0.0326289891365642,20,0.64612,0.5295
line,0.1,9,0.0326289891365642,25,0.6622,0.5352
line,0.1,9,0.0326289891365642,30,0.6800499999999999,0.5457
line,0.1,9,0.0326289891365642,35,0.68089,0.5776
line,0.1,9,0.0326289891365642,40,0.71156,0.6352
line,0.1,9,0.0326289891365642,45,0.72514,0.6643
line,0.1,9,0.0326289891365642,50,0.72553,0.6502
ring,100.0,0,0.12732200375003488,5,0.8787900000000001,0.8758
ring,100.0,0,0.12732200375003488,10,0.89585,0.8938
ring,100.0,0,0.12732200375003488,15,0.9028700000000001,0.8995
ring,100.0,0,0.12732200375003488,20,0.90808,0.9059
ring,100.0,0,0.12732200375003488,25,0.9098499999999999,0.9079
ring,100.0,0,0.12732200375003488,30,0.91213,0.9099
ring,100.0,0,0.12732200375003488,35,0.9127700000000001,0.9095
ring,100.0,0,0.12732200375003488,40,0.9133800000000001,0.9113
ring,100.0,0,0.12732200375003488,45,0.91267,0.9095
ring,100.0,0,0.12732200375003488,50,0.9134499999999999,0.9106
ring,100.0,1,0.12732200375003488,5,0.87978,0.8763
ring,100.0,1,0.12732200375003488,10,0.8969400000000001,0.8937
ring,100.0,1,0.12732200375003488,15,0.90642,0.9034
ring,100.0,1,0.12732200375003488,20,0.90847,0.9053
ring,100.0,1,0.12732200375003488,25,0.9131500000000001,0.9111
ring,100.0,1,0.12732200375003488,30,0.9157,0.9134
ring,100.0,1,0.12732200375003488,35,0.91529,0.9127
ring,100.0,1,0.12732200375003488,40,0.9151299999999999,0.9128
ring,100.0,1,0.12732200375003488,45,0.9147000000000001,0.912
ring,100.0,1,0.12732200375003488,50,0.9166000000000001,0.9147
ring,100.0,2,0.12732200375003488,5,0.8767900000000001,0.8736
ring,100.0,2,0.12732200375003488,10,0.89573,0.8922
ring,100.0,2,0.12732200375003488,15,0.90689,0.9031
ring,100.0,2,0.12732200375003488,20,0.91103,0.9086
ring,100.0,2,0.12732200375003488,25,0.9139900000000001,0.9118
ring,100.0,2,0.12732200375003488,30,0.9145099999999999,0.9104
ring,100.0,2,0.12732200375003488,35,0.9150600000000001,0.9126
ring,100.0,2,0.12732200375003488,40,0.91638,0.9138
ring,100.0,2,0.12732200375003488,45,0.91702,0.9139
ring,100.0,2,0.12732200375003488,50,0.9158,0.9122
ring,100.0,3,0.12732200375003488,5,0.8787200000000001,0.8738
ring,100.0,3,0.12732200375003488,10,0.89604,0.8933
ring,100.0,3,0.12732200375003488,15,0.9042199999999999,0.9018
ring,100.0,3,0.12732200375003488,20,0.90883,0.9054
ring,100.0,3,0.12732200375003488,25,0.9106299999999999,0.9065
ring,100.0,3,0.12732200375003488,30,0.9117000000000001,0.9106
ring,100.0,3,0.12732200375003488,35,0.91228,0.9091
ring,100.0,3,0.12732200375003488,40,0.9137700000000001,0.9109
ring,100.0,3,0.12732200375003488,45,0.9134499999999999,0.9091
ring,100.0,3,0.12732200375003488,50,0.91367,0.9104
ring,100.0,4,0.12732200375003488,5,0.8779299999999999,0.8756
ring,100.0,4,0.12732200375003488,10,0.89388,0.8906
ring,100.0,4,0.12732200375003488,15,0.90328,0.9009
ring,100.0,4,0.12732200375003488,20,0.9102499999999999,0.9083
ring,100.0,4,0.12732200375003488,25,0.9126899999999999,0.9117
ring,100.0,4,0.12732200375003488,30,0.9138999999999999,0.9112
ring,100.0,4,0.12732200375003488,35,0.91454,0.9122
ring,100.0,4,0.12732200375003488,40,0.91666,0.9144
ring,100.0,4,0.12732200375003488,45,0.91583,0.9142
ring,100.0,4,0.12732200375003488,50,0.91669,0.9152
ring,100.0,5,0.12732200375003488,5,0.8782400000000001,0.8748
ring,100.0,5,0.12732200375003488,10,0.89634,0.8936
ring,100.0,5,0.12732200375003488,15,0.9045300000000001,0.9009
ring,100.0,5,0.12732200375003488,20,0.90822,0.9061
ring,100.0,5,0.12732200375003488,25,0.91112,0.9088
ring,100.0,5,0.12732200375003488,30,0.9123300000000001,0.9109
ring,100.0,5,0.12732200375003488,35,0.91486,0.9136
ring,100.0,5,0.12732200375003488,40,0.9129099999999999,0.9103
ring,100.0,5,0.12732200375003488,45,0.91386,0.912
ring,100.0,5,0.12732200375003488,50,0.91509,0.9122
ring,100.0,6,0.12732200375003488,5,0.87683,0.8712
ring,100.0,6,0.12732200375003488,10,0.89679,0.8923
ring,100.0,6,0.12732200375003488,15,0.9047499999999999,0.9024
ring,100.0,6,0.12732200375003488,20,0.91031,0.9083
ring,100.0,6,0.12732200375003488,25,0.91299,0.9117
ring,100.0,6,0.12732200375003488,30,0.91441,0.9121
ring,100.0,6,0.12732200375003488,35,0.91562,0.9123
ring,100.0,6,0.12732200375003488,40,0.91755,0.9154
ring,100.0,6,0.12732200375003488,45,0.91519,0.9132
ring,100.0,6,0.12732200375003488,50,0.9158799999999999,0.9138
ring,100.0,7,0.12732200375003488,5,0.8780699999999999,0.8743
ring,100.0,7,0.12732200375003488,10,0.89408,0.893
ring,100.0,7,0.12732200375003488,15,0.90299,0.8981
ring,100.0,7,0.12732200375003488,20,0.90762,0.905
ring,100.0,7,0.12732200375003488,25,0.9125400000000001,0.9102
ring,100.0,7,0.12732200375003488,30,0.91349,0.9117
ring,100.0,7,0.12732200375003488,35,0.91417,0.9117
ring,100.0,7,0.12732200375003488,40,0.91439,0.911
ring,100.0,7,0.12732200375003488,45,0.91478,0.9138
ring,100.0,7,0.12732200375003488,50,0.91494,0.9132
ring,100.0,8,0.12732200375003488,5,0.8736200000000001,0.8695
ring,100.0,8,0.12732200375003488,10,0.8928699999999999,0.8896
ring,100.0,8,0.12732200375003488,15,0.90374,0.9016
ring,100.0,8,0.12732200375003488,20,0.90784,0.9064
ring,100.0,8,0.12732200375003488,25,0.9129099999999999,0.9115
ring,100.0,8,0.12732200375003488,30,0.91341,0.9107
ring,100.0,8,0.12732200375003488,35,0.9141199999999999,0.9125
ring,100.0,8,0.12732200375003488,40,0.91403,0.9115
ring,100.0,8,0.12732200375003488,45,0.9149900000000001,0.9118
ring,100.0,8,0.12732200375003488,50,0.91465,0.9127
ring,100.0,9,0.12732200375003488,5,0.8780699999999999,0.8721
ring,100.0,9,0.12732200375003488,10,0.89563,0.8919
ring,100.0,9,0.12732200375003488,15,0.90331,0.9015
ring,100.0,9,0.12732200375003488,20,0.9087,0.906
ring,100.0,9,0.12732200375003488,25,0.91105,0.909
ring,100.0,9,0.12732200375003488,30,0.9123300000000001,0.9093
ring,100.0,9,0.12732200375003488,35,0.9136599999999999,0.9117
ring,100.0,9,0.12732200375003488,40,0.91516,0.9115
ring,100.0,9,0.12732200375003488,45,0.91485,0.9118
ring,100.0,9,0.12732200375003488,50,0.91349,0.9117
ring,0.5,0,0.12732200375003488,5,0.80338,0.7635
ring,0.5,0,0.12732200375003488,10,0.8366300000000001,0.7981
ring,0.5,0,0.12732200375003488,15,0.8589100000000001,0.8172
ring,0.5,0,0.12732200375003488,20,0.8599399999999999,0.8192
ring,0.5,0,0.12732200375003488,25,0.87377,0.8357
ring,0.5,0,0.12732200375003488,30,0.8755700000000001,0.8308
ring,0.5,0,0.12732200375003488,35,0.8801399999999999,0.8421
ring,0.5,0,0.12732200375003488,40,0.88238,0.8468
ring,0.5,0,0.12732200375003488,45,0.8829499999999999,0.85
ring,0.5,0,0.12732200375003488,50,0.88296,0.8478
ring,0.5,1,0.12732200375003488,5,0.8226100000000001,0.7863
ring,0.5,1,0.12732200375003488,10,0.8554700000000001,0.8155
ring,0.5,1,0.12732200375003488,15,0.8684799999999999,0.8392
ring,0.5,1,0.12732200375003488,20,0.8713900000000001,0.8335
ring,0.5,1,0.12732200375003488,25,0.88013,0.8591
ring,0.5,1,0.12732200375003488,30,0.8810399999999999,0.849
ring,0.5,1,0.12732200375003488,35,0.88235,0.8604
ring,0.5,1,0.12732200375003488,40,0.88587,0.8587
ring,0.5,1,0.12732200375003488,45,0.88392,0.8446
ring,0.5,1,0.12732200375003488,50,0.89033,0.8723
ring,0.5,2,0.12732200375003488,5,0.8137700000000001,0.7495
ring,0.5,2,0.12732200375003488,10,0.86007,0.842
ring,0.5,2,0.12732200375003488,15,0.87607,0.8577
ring,0.5,2,0.12732200375003488,20,0.88233,0.8631
ring,0.5,2,0.12732200375003488,25,0.8877499999999999,0.8755
ring,0.5,2,0.12732200375003488,30,0.89114,0.8855
ring,0.5,2,0.12732200375003488,35,0.8911300000000001,0.8789
ring,0.5,2,0.12732200375003488,40,0.8930199999999999,0.8873
ring,0.5,2,0.12732200375003488,45,0.89341,0.8789
ring,0.5,2,0.12732200375003488,50,0.89354,0.8788
ring,0.5,3,0.12732200375003488,5,0.81992,0.7959
ring,0.5,3,0.12732200375003488,10,0.86211,0.8434
ring,0.5,3,0.12732200375003488,15,0.8732300000000001,0.8561
ring,0.5,3,0.12732200375003488,20,0.8788499999999999,0.8646
ring,0.5,3,0.12732200375003488,25,0.8871100000000001,0.8746
ring,0.5,3,0.12732200375003488,30,0.88745,0.8804
ring,0.5,3,0.12732200375003488,35,0.88881,0.8724
ring,0.5,3,0.12732200375003488,40,0.8918000000000001,0.8806
ring,0.5,3,0.12732200375003488,45,0.89125,0.8828
ring,0.5,3,0.12732200375003488,50,0.88842,0.8737
ring,0.5,4,0.12732200375003488,5,0.79237,0.676
ring,0.5,4,0.12732200375003488,10,0.8447699999999999,0.7763
ring,0.5,4,0.12732200375003488,15,0.86457,0.8127
ring,0.5,4,0.12732200375003488,20,0.8740600000000001,0.8328
ring,0.5,4,0.12732200375003488,25,0.87948,0.839
ring,0.5,4,0.12732200375003488,30,0.8793200000000001,0.8341
ring,0.5,4,0.12732200375003488,35,0.8862099999999999,0.8383
ring,0.5,4,0.12732200375003488,40,0.88371,0.8493
ring,0.5,4,0.12732200375003488,45,0.8877200000000001,0.8408
ring,0.5,4,0.12732200375003488,50,0.8880700000000001,0.8535
ring,0.5,5,0.12732200375003488,5,0.81021,0.7505
ring,0.5,5,0.12732200375003488,10,0.85825,0.8181
ring,0.5,5,0.12732200375003488,15,0.87055,0.8376
ring,0.5,5,0.12732200375003488,20,0.87585,0.8431
ring,0.5,5,0.12732200375003488,25,0.88025,0.8624
ring,0.5,5,0.12732200375003488,30,0.8860300000000001,0.8583
ring,0.5,5,0.12732200375003488,35,0.88415,0.8449
ring,0.5,5,0.12732200375003488,40,0.88735,0.8597
ring,0.5,5,0.12732200375003488,45,0.88924,0.8675
ring,0.5,5,0.12732200375003488,50,0.8899800000000001,0.87
ring,0.5,6,0.12732200375003488,5,0.80274,0.746
ring,0.5,6,0.12732200375003488,10,0.8523099999999999,0.7836
ring,0.5,6,0.12732200375003488,15,0.8633900000000001,0.8139
ring,0.5,6,0.12732200375003488,20,0.8779199999999999,0.8195
ring,0.5,6,0.12732200375003488,25,0.88041,0.842
ring,0.5,6,0.12732200375003488,30,0.88953,0.8485
ring,0.5,6,0.12732200375003488,35,0.88717,0.8478
ring,0.5,6,0.12732200375003488,40,0.8923099999999999,0.8559
ring,0.5,6,0.12732200375003488,45,0.89359,0.8623
ring,0.5,6,0.12732200375003488,50,0.8918200000000001,0.8553
ring,0.5,7,0.12732200375003488,5,0.7861100000000001,0.7313
ring,0.5,7,0.12732200375003488,10,0.82997,0.7873
ring,0.5,7,0.12732200375003488,15,0.85524,0.8111
ring,0.5,7,0.12732200375003488,20,0.8630800000000001,0.8432
ring,0.5,7,0.12732200375003488,25,0.87279,0.8486
ring,0.5,7,0.12732200375003488,30,0.8781100000000001,0.8584
ring,0.5,7,0.12732200375003488,35,0.87996,0.8611
ring,0.5,7,0.12732200375003488,40,0.87955,0.8644
ring,0.5,7,0.12732200375003488,45,0.88133,0.8627
ring,0.5,7,0.12732200375003488,50,0.88214,0.8642
ring,0.5,8,0.12732200375003488,5,0.85029,0.8294
ring,0.5,8,0.12732200375003488,10,0.8732099999999999,0.8562
ring,0.5,8,0.12732200375003488,15,0.8846399999999999,0.8677
ring,0.5,8,0.12732200375003488,20,0.89183,0.8806
ring,0.5,8,0.12732200375003488,25,0.8972,0.8831
ring,0.5,8,0.12732200375003488,30,0.9007999999999999,0.8941
ring,0.5,8,0.12732200375003488,35,0.90215,0.8937
ring,0.5,8,0.12732200375003488,40,0.90406,0.8963
ring,0.5,8,0.12732200375003488,45,0.90588,0.8939
ring,0.5,8,0.12732200375003488,50,0.90404,0.897
ring,0.5,9,0.12732200375003488,5,0.79616,0.7438
ring,0.5,9,0.12732200375003488,10,0.84008,0.7902
ring,0.5,9,0.12732200375003488,15,0.86305,0.8135
ring,0.5,9,0.12732200375003488,20,0.8721399999999999,0.8337
ring,0.5,9,0.12732200375003488,25,0.87522,0.836
ring,0.5,9,0.12732200375003488,30,0.8815999999999999,0.854
ring,0.5,9,0.12732200375003488,35,0.88676,0.8602
ring,0.5,9,0.12732200375003488,40,0.88461,0.8424
ring,0.5,9,0.12732200375003488,45,0.8908099999999999,0.8734
ring,0.5,9,0.12732200375003488,50,0.88863,0.8561
ring,0.1,0,0.12732200375003488,5,0.51244,0.396
ring,0.1,0,0.12732200375003488,10,0.5631,0.446
ring,0.1,0,0.12732200375003488,15,0.58836,0.4822
ring,0.1,0,0.12732200375003488,20,0.61216,0.4881
ring,0.1,0,0.12732200375003488,25,0.6292099999999999,0.4991
ring,0.1,0,0.12732200375003488,30,0.64829,0.5154
ring,0.1,0,0.12732200375003488,35,0.66282,0.5342
ring,0.1,0,0.12732200375003488,40,0.67316,0.5581
ring,0.1,0,0.12732200375003488,45,0.68021,0.5628
ring,0.1,0,0.12732200375003488,50,0.69913,0.5842
ring,0.1,1,0.12732200375003488,5,0.5980800000000001,0.4249
ring,0.1,1,0.12732200375003488,10,0.66831,0.5482
ring,0.1,1,0.12732200375003488,15,0.7039099999999999,0.6153
ring,0.1,1,0.12732200375003488,20,0.7263,0.667
ring,0.1,1,0.12732200375003488,25,0.73882,0.6558
ring,0.1,1,0.12732200375003488,30,0.74673,0.6625
ring,0.1,1,0.12732200375003488,35,0.7522599999999999,0.6853
ring,0.1,1,0.12732200375003488,40,0.76783,0.7068
ring,0.1,1,0.12732200375003488,45,0.76561,0.6982
ring,0.1,1,0.12732200375003488,50,0.7679199999999999,0.6766
ring,0.1,2,0.12732200375003488,5,0.53921,0.3929
ring,0.1,2,0.12732200375003488,10,0.60873,0.4353
ring,0.1,2,0.12732200375003488,15,0.63925,0.5053
ring,0.1,2,0.12732200375003488,20,0.65642,0.5226
ring,0.1,2,0.12732200375003488,25,0.67927,0.6089
ring,0.1,2,0.12732200375003488,30,0.6835,0.6205
ring,0.1,2,0.12732200375003488,35,0.69782,0.6074
ring,0.1,2,0.12732200375003488,40,0.70912,0.6358
ring,0.1,2,0.12732200375003488,45,0.71953,0.6214
ring,0.1,2,0.12732200375003488,50,0.72854,0.6458
ring,0.1,3,0.12732200375003488,5,0.5352699999999999,0.4273
ring,0.1,3,0.12732200375003488,10,0.5964400000000001,0.4479
ring,0.1,3,0.12732200375003488,15,0.62474,0.4879
ring,0.1,3,0.12732200375003488,20,0.64516,0.471
ring,0.1,3,0.12732200375003488,25,0.64848,0.4906
ring,0.1,3,0.12732200375003488,30,0.6627099999999999,0.4977
ring,0.1,3,0.12732200375003488,35,0.67531,0.5077
ring,0.1,3,0.12732200375003488,40,0.67129,0.4986
ring,0.1,3,0.12732200375003488,45,0.69517,0.5364
ring,0.1,3,0.12732200375003488,50,0.70692,0.5627
ring,0.1,4,0.12732200375003488,5,0.52654,0.3854
ring,0.1,4,0.12732200375003488,10,0.6053499999999999,0.4643
ring,0.1,4,0.12732200375003488,15,0.64943,0.5463
ring,0.1,4,0.12732200375003488,20,0.6906100000000001,0.5973
ring,0.1,4,0.12732200375003488,25,0.7105,0.6507
ring,0.1,4,0.12732200375003488,30,0.71536,0.6416
ring,0.1,4,0.12732200375003488,35,0.72417,0.6428
ring,0.1,4,0.12732200375003488,40,0.72786,0.6698
ring,0.1,4,0.12732200375003488,45,0.73264,0.6574
ring,0.1,4,0.12732200375003488,50,0.7470100000000001,0.6979
ring,0.1,5,0.12732200375003488,5,0.5496000000000001,0.3226
ring,0.1,5,0.12732200375003488,10,0.6403000000000001,0.385
ring,0.1,5,0.12732200375003488,15,0.69353,0.415
ring,0.1,5,0.12732200375003488,20,0.7301599999999999,0.465
ring,0.1,5,0.12732200375003488,25,0.73493,0.504
ring,0.1,5,0.12732200375003488,30,0.74509,0.5317
ring,0.1,5,0.12732200375003488,35,0.7573399999999999,0.5114
ring,0.1,5,0.12732200375003488,40,0.76161,0.5452
ring,0.1,5,0.12732200375003488,45,0.77371,0.5892
ring,0.1,5,0.12732200375003488,50,0.77947,0.6303
ring,0.1,6,0.12732200375003488,5,0.6582899999999999,0.3766
ring,0.1,6,0.12732200375003488,10,0.71159,0.5146
ring,0.1,6,0.12732200375003488,15,0.73527,0.5539
ring,0.1,6,0.12732200375003488,20,0.75371,0.5786
ring,0.1,6,0.12732200375003488,25,0.75934,0.6023
ring,0.1,6,0.12732200375003488,30,0.7737700000000001,0.6315
ring,0.1,6,0.12732200375003488,35,0.77796,0.6369
ring,0.1,6,0.12732200375003488,40,0.78203,0.6441
ring,0.1,6,0.12732200375003488,45,0.79048,0.6526
ring,0.1,6,0.12732200375003488,50,0.79457,0.6606
ring,0.1,7,0.12732200375003488,5,0.52166,0.396
ring,0.1,7,0.12732200375003488,10,0.57972,0.4512
ring,0.1,7,0.12732200375003488,15,0.63139,0.506
ring,0.1,7,0.12732200375003488,20,0.64934,0.5249
ring,0.1,7,0.12732200375003488,25,0.67591,0.5782
ring,0.1,7,0.12732200375003488,30,0.68656,0.6139
ring,0.1,7,0.12732200375003488,35,0.68338,0.6042
ring,0.1,7,0.12732200375003488,40,0.7102,0.6366
ring,0.1,7,0.12732200375003488,45,0.70933,0.6444
ring,0.1,7,0.12732200375003488,50,0.71997,0.6619
